COD_BARRAS;PRODUTO_ID;NOMEORDER;FORNECEDOR;LOCALIZACAO;TRIBUTACAO;NCM;ALIQUOTA_NCM;CST_PIS;CST_COFINS;NATUREZA_RECEITA_PIS_COFINS;PADRAO_COMISSAO;DESCONTO_MAXIMO;QUANTIDADEORDER;TABELA;VENDA;PROMOCAO;VALOR_ULT_COMPRA;MARGEM;TOTAL_PRVENDA;TOTAL_PRPROMOCAO;TOTAL_PRCOMPRA
;12594;GARROTE Nº 200 1METRO;PERFUMARIA HIGIENE E LIMPEZA;;ST;90189099;0;49;49;   ;0;5;0;;1,5;0;6,82000017166138;-78,005865656238;0;0;0
;25288;GARROTE Nº 201 0,50CM;PERFUMARIA HIGIENE E LIMPEZA;;ST;90189099;0;49;49;   ;0;5;0;;1,20000004768372;0;10,2299995422363;-88,2697937303975;0;0;0
;25289;GARROTE Nº 201 1METRO;PERFUMARIA HIGIENE E LIMPEZA;;ST;90189099;0;49;49;   ;0;5;0;;2,40000009536743;0;10,2299995422363;-76,5395874607949;0;0;0
7898216372287;43035;GASLEV (SIMETICONA) 125 MG CX C/10 CAPS;PHARLAB;;ST;30049099;0;04;04;002;0;10;0;;25,3600006103516;8,89999961853027;2,0550000667572;333,089991698857;0;0;0
7898216368266;48450;GASLEV MAX (SIMETICONA) 250MG CX C/10 CAPS MOLES;PHARLAB;;ST;30049099;0;04;04;002;0;0;0;;30,8400001525879;22;10,9700002670288;100,546941335295;0;0;0
7896112431442;3568;GASPIREN 10MG C/ 14 CAPS;BIOLAB SANUS FARMACEUTICA LTDA;;ST;30049069;0;04;04;002;0;10;0;;19,25;0;13,9300003051758;38,1909517464083;0;0;0
7896112433545;3516;GASPIREN 20MG C/14 CAPS;BIOLAB SANUS FARMACEUTICA LTDA;;ST;30049069;0;04;04;002;0;10;0;;56,7299995422363;0;41,0400009155273;38,2309899529576;0;0;0
7896112432845;3515;GASPIREN 20MG C/7 CAPS;BIOLAB SANUS FARMACEUTICA LTDA;;ST;30049069;0;04;04;002;0;10;0;;20,3299999237061;0;14,710000038147;38,2053016382387;0;0;0
;9274;GASPIREN 40MG 1FA+DIL 10ML;BIOLAB SANUS FARMACEUTICA LTDA;;ST;30049069;0;04;04;002;0;10;0;;30,6800003051758;0;22,2000007629395;38,198194823456;0;0;0
7898075310161;4135;GASTIDIN (CIMETIDINA) 200MG CX C/20;NECKERMAN / CIMED;;ST;30049062;0;04;04;002;0;10;0;;16,7099990844727;0;12,0900001525879;38,2133901867308;0;0;0
7891010221706;617;GASTRAN COM CX C/20 PAST;JOHNSON & JOHNSON;;ST;30049099;0;04;04;002;0;10;0;;8,23999977111816;0;6,19999980926514;32,9032262034024;0;0;0
;5039;GASTRAN DISPENSER C/50 BLS C/4 CPS;JOHNSON & JOHNSON;;ST;30049099;0;04;04;002;0;10;0;;0,109999999403954;0;0,0799999982118607;37,5000023283065;0;0;0
7891010221683;618;GASTRAN SUSP VD 150 ML;JOHNSON & JOHNSON;;ST;30049099;0;04;04;002;0;10;0;;8,31999969482422;0;5,82999992370605;42,710116701602;0;0;0
;2709;GASTRI-VYR (HIDR.ALUMINIO+MAGNESIO);CAZI;;ST;30049099;0;04;04;002;0;10;0;;8,60000038146973;0;6,46999979019165;32,9211848585699;0;0;0
7898179711314;47652;GASTRIMEC LEITE DE MAGNESIA 100ML;IMEC-INDUSTRIA DE MEDICAMENTOS CUSTODIA LTDA;;ST;30049099;0;04;04;002;0;0;0;;10;0;4,1399998664856;141,545901509627;0;0;0
7896658001314;3302;GASTRIUM 10MG C/14;ACHE;;ST;30049069;26,33;04;04;002;0;10;0;;31,0200004577637;0;9,14000034332275;239,387300793981;0;0;0
7896658001307;4423;GASTRIUM 20MG C/14;ACHE;;ST;30049069;32,09;04;04;002;0;10;0;64,52;64,5199966430664;0;18,2399997711182;253,7280562099;0;0;0
7896658001321;3253;GASTRIUM 20MG C/7;ACHE;;ST;30049069;32,09;04;04;002;0;10;0;40,92;40,9199981689453;0;9,14000034332275;347,702370151873;0;0;0
7896658001369;5528;GASTRIUM 40MG C/7;ACHE;;ST;30049099;0;04;04;002;0;10;0;;47,2299995422363;0;34,1699981689453;38,2206674660004;0;0;0
7898179710768;47270;GASTRIVAL SUSP. ORAL SAB MORANGO FR C/ 240ML;IMEC-INDUSTRIA DE MEDICAMENTOS CUSTODIA LTDA;;ST;30049099;0;04;04;002;0;0;0;;24,9899997711182;24,9899997711182;11,6999998092651;113,589745115455;0;0;0
7899470807744;47283;GASTROBEM SUSPENCAO ORAL  C/240 ML ;NATULAB LTDA;;ST;30049099;0;04;04;002;0;0;0;;26,2600002288818;24,9899997711182;13,0333337783813;91,7391221313581;0;0;0
7896331702958;34086;GASTROBION (37+40+5 MG) FR 240 ML;HERTZ;;ST;30049099;32,09;04;04;002;0;10;0;;18,8999996185303;0;10,4899997711182;80,1715922870383;0;0;0
7896331800388;5083;GASTROBION GEL FR 1 X 150;HERTZ;;ST;30049099;0;04;04;002;0;10;0;;14,9099998474121;0;10,710000038147;39,2156843539266;0;0;0
7896331800371;5084;GASTROBION GEL FR 1 X 340;HERTZ;;ST;16023220;0;49;49;   ;0;10;0;;24,9200000762939;0;17,9099998474121;39,1401467817139;0;0;0
7896331800500;5390;GASTROBION PASTILHAS CX 1 X 12;HERTZ;;ST;30049099;0;04;04;002;0;10;0;;6,3600001335144;0;4,78000020980835;33,0543902584767;0;0;0
7896331800517;5391;GASTROBION PASTILHAS CX 1 X 24;HERTZ;;ST;30049099;0;04;04;002;0;10;0;;6,6399998664856;0;4,94000005722046;34,4129512059492;0;0;0
7898216360543;10493;GASTROCINE 200MG C/40 COMP;PHARLAB;;ST;30049062;0;04;04;002;0;10;0;;32,3199996948242;0;14,6000003814697;121,369855139488;0;0;0
7893353102124;2472;GASTROFLAT GOTAS FR 10ML;BUNKER;;ST;30049099;0;04;04;002;0;10;0;;9,10000038146973;0;5,28000020980835;72,3484852247768;0;0;0
7893353602136;15491;GASTROFLAT MAX 125MG C/10;BUNKER;;ST;30049099;26,33;04;04;002;0;10;0;;21;0;12,1700000762939;72,5554631746149;0;0;0
7893353602112;2471;GASTROFLAT(DIMETICONA) CX C 20 COMP;BUNKER;;ST;30049099;0;04;04;002;0;10;0;;12,6300001144409;0;7,32000017166138;72,540981123698;0;0;0
7898014560640;27979;GASTROFTAL;PHARMASCIENCE;;ST;30049099;0;04;04;002;0;10;0;22,62;22,6200008392334;0;6,69000005722046;238,11660158089;0;0;0
7898014561388;27664;GASTROFTAL ENVELOPE;PHARMASCIENCE;;ST;30049099;0;04;04;002;0;10;0;;1,77660000324249;0;54,7700004577637;-96,7562534445978;0;0;0
7896862917784;27006;GASTROGEL;MED QUIMICA IND. FARM. LTDA;;ST;30039099;0;04;04;002;0;10;0;;31,0400009155273;0;16,0300006866455;93,6369281717285;0;0;0
7896862993665;48235;GASTROGEL 20 CPR MAST MENTA;MEDQUIMICA;;ST;30049099;0;04;04;002;0;0;0;;25,5400009155273;17;7,98000001907349;113,032580944452;0;0;0
7896862910136;15115;GASTROGEL CX C/20 CPR;MED QUIMICA IND. FARM. LTDA;;ST;30039099;0;04;04;002;0;0;0;22,33;22,3299999237061;15,9899997711182;7,05499982833862;126,647769811266;0;0;0
7896862910037;14641;GASTROGEL CX C/20 CPR (DESCONTINUADO);MED QUIMICA IND. FARM. LTDA;;ST;30039099;32,09;04;04;002;0;5;0;;15,539999961853;9,89999961853027;3,17000007629395;212,302819566629;0;0;0
7896862992316;46277;GASTROGEL CX C/20 CPR (NOVO);MED QUIMICA IND. FARM. LTDA;;ST;30049099;0;04;04;002;0;15;0;22,33;22,3299999237061;15,9899997711182;5,67749977111816;181,638052236662;0;0;0
7896862991074;43375;GASTROGEL DE BOLSO FLACONTE 10 ML;MEDQUIMICA;;ST;30049099;0;04;04;002;0;0;0;;2;0;7,43419981002808;-73,0973063529692;0;0;0
7896862960261;44662;GASTROGEL FRESH MENTA SUSP. ORAL FR 240 ML;MED QUIMICA IND. FARM. LTDA;;ST;30049099;0;04;04;002;3;0;0;;52,2599983215332;27,9899997711182;17,4599990844727;60,3092854455527;0;0;0
7896862960254;40936;GASTROGEL FRESH MENTA SUSPENCAO FR 150 ML;MEDQUIMICA;;ST;30049099;0;04;04;002;0;0;0;;19,6900005340576;18,9899997711182;9,89999961853027;91,8181868974392;0;0;0
7896862960025;19637;GASTROGEL SUSPENCAO FR 150 ML;MED QUIMICA IND. FARM. LTDA;;ST;30039099;32,09;04;04;002;0;10;0;;24,6200008392334;14;5,3033332824707;163,984917679504;0;0;0
7896862993627;47329;GASTROGEL TABS CX C/ 20 CPR MASTIGAVEIS;MED QUIMICA IND. FARM. LTDA;;ST;30049099;0;04;04;002;0;0;0;;25,8600006103516;16,9899997711182;6,32499980926514;168,616605272153;0;0;0
7896937600108;28947;GASTROGENOL;PROFARB;;ST;30049099;0;04;04;002;0;10;0;;22,7600002288818;0;16,1000003814697;41,3664576994509;0;0;0
7896622303451;34323;GASTROL;LUPER;;ST;30039059;0;04;04;002;0;10;0;;135,270004272461;0;75,5299987792969;79,0944081274619;0;0;0
;5269;GASTROL ABACAXI EFERV 5G X 12 ENV;FITOLUPER;;ST;30049099;0;04;04;002;0;10;0;;12,5200004577637;0;9,31999969482422;34,3347732588076;0;0;0
7896622302805;25718;GASTROL C/10 PASTILHAS;FITOLUPER;;ST;30049069;32,09;04;04;002;0;10;0;;11,9899997711182;0;29,2600002288818;-59,0225574937517;0;0;0
7896622300443;2614;GASTROL CX C/20 PASTILHAS;NEO QUIMICA;;ST;30045090;32,09;04;04;002;0;0;2;;23,7800006866455;22;14,8199996948242;48,4480462417509;47,560001373291;44;29,6399993896484
7896622302430;5272;GASTROL LARANJA EFERV 5G;FITOLUPER;;ST;30049069;0;04;04;002;0;10;0;;1,58000004291534;0;20,7399997711182;-92,3818704901067;0;0;0
;5271;GASTROL LARANJA EFERV 5G X 12 ENV;FITOLUPER;;ST;30049099;0;04;04;002;0;10;0;;12,5200004577637;0;9,31999969482422;34,3347732588076;0;0;0
;5273;GASTROL LIMAO EFERV 5G X 12 ENV;FITOLUPER;;ST;30049099;0;04;04;002;0;10;0;;12,5200004577637;0;9,31999969482422;34,3347732588076;0;0;0
7896622301983;5275;GASTROL LIMAO SUSP 250ML;FITOLUPER;;ST;30049069;0;04;04;002;0;10;0;;12,2600002288818;0;9,22000026702881;32,9717990651716;0;0;0
7896094928466;48765;GASTROL PO EFEV. LARANJA SACHE 5G;HYPERMARCAS S/A - MATRIZ;;ST;30049069;0;04;04;002;0;0;6;;3,13669991493225;3;2,34999990463257;27,6595796487516;18,8201994895935;18;14,0999994277954
7896622301822;5270;GASTROL SABOR ABACAXI SACHE 5 G;NEO QUIMICA;;ST;30049069;32,09;04;04;002;0;10;0;;2,73000001907349;1,5;0,629999995231628;138,095239897344;0;0;0
7896622301853;30311;GASTROL SABOR LARANJA SACHE 5 G;NEO QUIMICA;;ST;30049069;32,09;04;04;002;0;10;0;;2,58119988441467;1,5;0,626600027084351;139,387158500406;0;0;0
7896622301884;5274;GASTROL SABOR LIMAO SACHE 5 G;NEO QUIMICA;;ST;30049069;32,09;04;04;002;0;15;0;;2,58119988441467;1,5;0,662599980831146;126,380930183313;0;0;0
7896622303444;15993;GASTROL SB PAPAIA SUSP 250ML;FITOLUPER;;ST;30049069;0;04;04;002;0;10;0;;21,8099994659424;0;15,6700000762939;39,1831484349334;0;0;0
7896622300450;656;GASTROL SUSP 250ML;FITOLUPER;;ST;30049069;32,09;04;04;002;0;10;0;37,99;37,9900016784668;0;15,6700000762939;142,437788726876;0;0;0
7896622301006;3646;GASTROL TC CX C/30 PASTILHAS;FITOLUPER;;ST;30049069;32,09;04;04;002;0;10;0;;20,0100002288818;21,7999992370605;8,22000026702881;165,206794755256;0;0;0
7896622300993;3647;GASTROL TC SUSP. 240 ML;NEO QUIMICA;;ST;30049069;32,09;04;04;002;3;10;0;;39,5699996948242;29;22,0799999237061;31,3405801639715;0;0;0
7898158692634;28794;GASTROLIV;CIFARMA;;ST;30049099;26,33;04;04;002;0;10;0;343,43;343,429992675781;0;119,76000213623;186,76518582984;0;0;0
7898158692641;28795;GASTROLIV;CIFARMA;;ST;30049099;0;04;04;002;0;10;0;343,43;343,429992675781;0;119,76000213623;186,76518582984;0;0;0
7908020500384;28796;GASTROLIV PO EFERV. SACHES 5G ABACAXI;CIFARMA;;ST;30049099;26,33;04;04;002;0;0;0;;3,45000004768372;2;1,0789999961853;85,3568125181466;0;0;0
;9609;GASTROMAX (HIDROXIDO DE ALUMINIO) 3;CIMED;;ST;30049099;0;04;04;002;0;10;0;;6,19000005722046;0;4,59999990463257;34,5652214250403;0;0;0
;9608;GASTROMAX (HIDROXIDO DE ALUMINIO) S;CIMED;;ST;30049099;0;04;04;002;0;10;0;;8,77000045776367;0;6,53000020980835;34,3032186215055;0;0;0
7898158693778;28797;GASTROMAX 300 MG CARTELA C/10 CPR;CIFARMA CIENTIFICA FARMACEUTICA LTDA;;ST;30049099;26,33;04;04;002;0;0;0;;2,59999990463257;2,59999990463257;0,737999975681305;252,303521721977;0;0;0
7898158691095;28798;GASTROMAX FR 150 ML;CIFARMA;;ST;30049099;26,33;04;04;002;0;5;0;;17,5599994659424;12,5;4,94000005722046;153,03643431602;0;0;0
7896714210711;29130;GASTROPAN;NEO QUIMICA;;ST;30049099;0;04;04;002;0;10;0;;45,5900001525879;0;32,9799995422363;38,2352964990263;0;0;0
7898014560701;27959;GASTROPEPT;PHARMASCIENCE;;ST;30049099;0;04;04;002;0;10;0;;16,4099998474121;0;5,19999980926514;215,576931717833;0;0;0
7898014560695;26818;GASTROPETT;PHARMASCIENCE;;ST;30049099;0;04;04;002;0;10;0;;8,10999965667725;0;5,26000022888184;54,1824962696106;0;0;0
7898152462233;30821;GASTROPLANTAS;AS ERVAS CURAM;;ST;30049099;0;04;04;002;0;10;0;;18;0;11,5;56,5217391304348;0;0;0
7897595601445;6145;GASTROPLUS PAST CX C/20 COMP SABOR;HEXA FARMA;;ST;30049099;0;04;04;002;0;10;0;;5,3899998664856;0;4,05999994277954;32,7586192721844;0;0;0
7897595600349;6146;GASTROPLUS PAST CX C/20 COMP SABOR;HEXA FARMA;;ST;30049099;0;04;04;002;0;10;0;;8,84000015258789;0;6,3600001335144;38,9937101731331;0;0;0
7897595600596;6147;GASTROPLUS SUSP VD C/150ML SABOR ME;HEXA FARMA;;ST;30049099;0;04;04;002;0;10;0;;9,68000030517578;0;7,28000020980835;32,9670333269209;0;0;0
7897595601452;6148;GASTROPLUS SUSP VD C/150ML SABOR PA;HEXA FARMA;;ST;30049099;0;04;04;002;0;10;0;;11,3800001144409;0;8,5600004196167;32,9439200535751;0;0;0
;30312;GASTROTAL SABOR ABACAXI;PHARMASCIENCE;;ST;;0;  ;  ;   ;0;10;0;;1,5;0;0;0;0;0;0
;6064;GASTROZOL 20MG C/14 CAPS;POPULAR;;ST;30049069;0;04;04;002;0;10;0;;26,2199993133545;0;18,9699993133545;38,2182407086127;0;0;0
7891035655234;34764;GAVISCON;RECKITT BENCKISER;;ST;30049029;0;04;04;002;0;10;0;;0,959999978542328;0;0,730000019073486;31,5068429396422;0;0;0
7891035655227;34765;GAVISCON;RECKITT BENCKISER;;ST;30049029;32,09;04;04;002;0;10;0;;15,6099996566772;0;8,71000003814697;79,2192834478819;0;0;0
7891035655203;34766;GAVISCON;RECKITT BENCKISER;;ST;30049029;32,09;04;04;002;0;10;0;;19,5;0;10,8800001144409;79,2279392912675;0;0;0
7896006243007;31085;GAVIZ 240 ML HORTELA;UNIAO QUIMICA COMERCIAL;;ST;30049099;26,33;04;04;002;0;15;0;;26,7399997711182;0;15,1300001144409;76,7349607988173;0;0;0
7896006244004;31084;GAVIZ 240 ML MORANGO;UNIAO QUIMICA COMERCIAL;;ST;30049099;26,33;04;04;002;0;15;0;;26,7399997711182;0;15,1300001144409;76,7349607988173;0;0;0
7896241200254;665;GAVIZ FRUTAS TROP SUSP X 240 ML;UNIAO QUIMICA COMERCIAL;;ST;30049099;0;04;04;002;0;10;0;;12;0;9,02999973297119;32,8903693782455;0;0;0
7896006247005;673;GAVIZ HORTELA COMP X 12;UNIAO QUIMICA COMERCIAL;;ST;30049099;0;04;04;002;0;10;0;;7,15999984741211;0;5,3899998664856;32,838590441016;0;0;0
7896241200230;667;GAVIZ HORTELA SUSP X 240 ML;UNIAO QUIMICA COMERCIAL;;ST;30049099;0;04;04;002;0;10;0;;14,2700004577637;0;10,7299995422363;32,9916222418547;0;0;0
7896006248002;674;GAVIZ MORANGO COMP X 12;UNIAO QUIMICA COMERCIAL;;ST;30049099;0;04;04;002;0;10;0;;7,15999984741211;0;5,3899998664856;32,838590441016;0;0;0
7896241200247;668;GAVIZ MORANGO SUSP X 240 ML;UNIAO QUIMICA COMERCIAL;;ST;30049099;0;04;04;002;0;10;0;;14,2700004577637;0;10,7299995422363;32,9916222418547;0;0;0
7896006250029;5588;GAVIZ SABOR HORTELA ENV CX C/80 COM;UNIAO QUIMICA COMERCIAL;;ST;30049099;0;04;04;002;0;10;0;;46,9099998474121;0;26,7399997711182;75,4300682458477;0;0;0
;5589;GAVIZ SABOR MORANGO ENV CX C/80 COM;UNIAO QUIMICA COMERCIAL;;ST;30049069;0;04;04;002;0;10;0;;21,3799991607666;0;16,0799999237061;32,9601944167113;0;0;0
7899640801091;40932;GAZIA (PANTOPRAZOL) 40 MG CX C/28 CPR;EUROFARMA;;ST;30049069;0;04;04;002;0;10;0;;50,8300018310547;0;36,1100006103516;40,764333901682;0;0;0
7898158691323;28800;GAZYME;CIFARMA;;ST;30049099;0;04;04;002;0;10;0;;8,67000007629395;0;6,26999998092651;38,2775135991752;0;0;0
;9322;GAZYME (DIMETICONA) 40MG C/20;CIMED;;ST;30049099;0;04;04;002;0;10;0;;7,69000005722046;0;5,71999979019165;34,4405653721677;0;0;0
;9321;GAZYME (DIMETICONA) 75MG/ML EM. ORA;CIMED;;ST;30049099;0;04;04;002;0;10;0;;5,8600001335144;0;4,3600001335144;34,4036686712419;0;0;0
7898158691316;28799;GAZYME (SIMETICONA) 75MG/ML GTS 10 ML;CIFARMA;;ST;30049099;26,33;04;04;002;0;0;0;;9,9399995803833;6;2,69400000572205;122,71714874744;0;0;0
7898663111705;48515;GB DESOD AEROSOL AER LILAC 72H 150ML;PERFUMARIA HIGIENE E LIMPEZA;;ST;33072010;0;04;04;002;0;0;0;;16;0;0;0;0;0;0
7898663111682;48439;GB DESOD AEROSOL BLUE 72H 150ML;PERFUMARIA HIGIENE E LIMPEZA;;ST;33072010;0;04;04;002;0;0;0;;16;0;16;0;0;0;0
7898663110241;47789;GBB DEO CORP BODY SPLASH SPR 260ML ROSE GOLD (GIOV;PERFUMARIA HIGIENE E LIMPEZA;;ST;33072010;0;04;04;002;0;0;0;;29,9899997711182;0;24,0400009155273;24,7504102703579;0;0;0
7894650939604;45790;GEL ADES PATO AP LAVANDA GTS 6 DISCOS;PERFUMARIA HIGIENE E LIMPEZA;;ST;34025000;0;49;49;   ;0;0;0;;16,9899997711182;0;11,9799995422363;41,8197030076565;0;0;0
7898038763515;20741;GEL ARNICA;PERFUMARIA HIGIENE E LIMPEZA;;ST;33059000;48,47;04;04;002;0;0;0;;4,94999980926514;0;2,79999995231628;76,7857104843976;0;0;0
7898043701267;22988;GEL ARNICA 270ML;PERFUMARIA HIGIENE E LIMPEZA;;ST;33049990;0;04;04;002;0;0;0;;4,03999996185303;0;2,69000005722046;50,1858689931592;0;0;0
7898038761214;32342;GEL AZUL P MASSAGEM ;PERFUMARIA HIGIENE E LIMPEZA;;ST;33049990;48,47;04;04;002;0;5;0;;4,94999980926514;0;0;0;0;0;0
47898126409576;41054;GEL BIO EXTRATUS PPT SACHE 8 G;H F DISTRIBUIDORA DE COMESTICOS EIREEL - ME;;ST;33049990;0;04;04;002;0;5;0;;3;3;2,20000004768372;36,3636334080342;0;0;0
7898412654248;44507;GEL COMBATE ARNICA,CANELA DE VELHO,COPAIBA 200 G;NATU'S MINAS - REAL NATURA COMERCIO DE PRODUTOS;;ST;33049990;0;04;04;002;0;0;0;;18,9899997711182;0;12,5;51,9199981689453;0;0;0
7897596071537;18159;GEL CONTROLE OLEOSIDADE 50G;PERFUMARIA HIGIENE E LIMPEZA;;ST;15156000;0;49;49;   ;0;5;0;;16,3999996185303;0;10,5799999237061;55,0094493080633;0;0;0
;13191;GEL CREME CHRONOS;PERFUMARIA HIGIENE E LIMPEZA;;ST;33049910;0;04;04;002;0;5;0;;56,2999992370605;0;0;0;0;0;0
4005900028716;32364;GEL CREME EXPRESS NIVEA;PERFUMARIA HIGIENE E LIMPEZA;;ST;33049910;35,16;04;04;002;0;5;0;;6,59999990463257;0;0;0;0;0;0
7897596071056;18152;GEL CREME HIDRATANTE;PERFUMARIA HIGIENE E LIMPEZA;;ST;33059000;0;04;04;002;0;5;0;;29,8799991607666;0;19,2800006866455;54,9792432396711;0;0;0
7896014177899;22375;GEL CREME LOREAL ANTI-ACNE;PERFUMARIA HIGIENE E LIMPEZA;;ST;33049910;0;04;04;002;0;5;0;;13;0;5,80000019073486;124,137923663635;0;0;0
7898524348561;41385;GEL CREME S. LINE TODECACHOS TRANS. CAPILAR 300 ML;PERFUMARIA HIGIENE E LIMPEZA;;ST;33059000;0;04;04;002;0;5;0;;15,8000001907349;15,8000001907349;10,414999961853;51,7042750706236;0;0;0
7898524348578;41388;GEL CREME S. LINE TODECACHOS TRANS. CAPILAR 500 ML;PERFUMARIA HIGIENE E LIMPEZA;;ST;33059000;0;04;04;002;0;5;0;;19,8999996185303;19,8999996185303;12,8900003433228;54,3832357525019;0;0;0
;11624;GEL CRYSAL INFANTIL;PERFUMARIA HIGIENE E LIMPEZA;;ST;33059000;0;04;04;002;0;5;0;;2,5699999332428;0;1,8400000333786;39,6739068816088;0;0;0
7908512700612;45456;GEL DE ARNICA E COPAIBA MASS 240G BIO INSTINTO;ECO FARMA DISTRIB.DE MEDIC.LTDA-ME;;ST;33072090;0;04;04;002;0;0;0;;10;0;6,59444427490234;51,642800865856;0;0;0
7898509769626;39938;GEL DE ARNICA EXTRA FORTE (DR. MAIS) PTE 200 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33072090;0;04;04;002;0;0;0;;14,9899997711182;0;10,4799995422363;43,0343552087546;0;0;0
3014260310424;24243;GEL DE BARB. GILLETTE 198G/200ML;PERFUMARIA HIGIENE E LIMPEZA;;ST;33071000;0;04;04;002;0;5;0;;17,8999996185303;0;9,06999969482422;97,3539164366773;0;0;0
0047400130708;13680;GEL DE BARBEAR GILLETTE 198G/200ML;PERFUMARIA HIGIENE E LIMPEZA;;ST;33071000;0;04;04;002;0;5;0;;17,8999996185303;0;9,06999969482422;97,3539164366773;0;0;0
7897596071025;18149;GEL DE LIMPEZA 125G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33059000;0;04;04;002;0;5;0;;17,7099990844727;0;11,4300003051758;54,9431199617129;0;0;0
609963220564;48478;GEL DE LIMPEZA 13% TENSOATIVOS + 2% ACIDO SALICILI;PERFUMARIA HIGIENE E LIMPEZA;;ST;34013000;0;49;49;   ;0;0;0;;52,5900001525879;0;0;0;0;0;0
609963220755;48281;GEL DE LIMPEZA SUAVE 11,5% TENSOATIVOS + 10% GLICE;PERFUMARIA HIGIENE E LIMPEZA;;ST;34013000;0;49;49;   ;0;0;0;;45,9900016784668;0;0;0;0;0;0
7898946058031;42372;GEL DE MASSAGEM (FASHION) ARNICA EX. FORTE 200 ML;PERFUMARIA HIGIENE E LIMPEZA;;ST;33049990;0;04;04;002;0;0;0;;10,8999996185303;0;5,78999996185303;88,2556077779635;0;0;0
7898925504184;44259;GEL DE MASSAGEM CARTILAGEM TUBARAO 220 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33049910;0;04;04;002;0;5;0;;11,8999996185303;0;5,3899998664856;120,77921917073;0;0;0
7891037744257;14295;GEL DENT. CLOSE-UP MENTHOL PARADISE 90 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;15,73;49;49;129;0;5;0;;4,90000009536743;0;2,46000003814697;99,1869926578709;0;0;0
7891150042483;39819;GEL DENT. CLOSE-UP PROTECAO BIOATIVA 90 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;5;0;;4;4;2,7574999332428;45,0589337021681;0;0;0
7891150019973;14887;GEL DENT. CLOSE-UP RED 90 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;15,73;49;49;129;0;0;0;;4,90000009536743;0;2,46000003814697;99,1869926578709;0;0;0
7891024030837;39912;GEL DENT. COLGATE LUMINUS WHITE BG 70 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;5;0;;6,90000009536743;0;4,78999996185303;44,0501075223003;0;0;0
7890310121396;39571;GEL DENT. DENTIL KIDS BUBBLE GUM 50 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;5;0;;3,90000009536743;3,90000009536743;2,34083342552185;66,6073310832867;0;0;0
7896246000484;41176;GEL DENT. DENTIL KIDS SCOOBY-DOO UVA 50 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;5;0;;3,90000009536743;3,90000009536743;2,77500009536743;40,5405391472983;0;0;0
7890310121402;40445;GEL DENT. DENTIL KIDS TUTTI FRUTTI 50 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;5;0;;3,90000009536743;3,90000009536743;2,34083342552185;66,6073310832867;0;0;0
7890310121419;35947;GEL DENT. DENTIL SCOOBY-DOO KIDS  MORANGO 50 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;15,73;49;49;129;0;0;0;;3,90000009536743;3,90000009536743;2,72166657447815;43,2945582658381;0;0;0
7891055814710;43860;GEL DENTAL BAMBINOS HOTWHEELS 50G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;0;0;;4,5;0;2,80329990386963;60,5251009279554;0;0;0
7897144600936;39493;GEL DENTAL BITUFO COCORICO S/FLUOR MORANGO 100 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;5;0;;10,8999996185303;10,8999996185303;7,63000011444092;42,8571357148526;0;0;0
7891055815113;44411;GEL DENTAL INF CONDOR GALINHA 50 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;5;0;;5;0;9,47999954223633;-47,2573814194457;0;0;0
7897217403990;46213;GEL DENTAL KIDS HELLO KITTY 50G ;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;0;0;;9,98999977111816;0;6,09999990463257;63,7704906115061;0;0;0
7897217404102;45761;GEL DENTAL KIDS LUCCAS NETO 50G ;LILLO LTDA.;;ST;33061000;0;49;49;129;0;0;0;;9,98999977111816;0;6,09999990463257;63,7704906115061;0;0;0
7897217404027;45762;GEL DENTAL KIDS SUPER FRIENDS 50G ;LILLO LTDA.;;ST;33061000;0;49;49;129;0;0;0;;9,5;0;5,86999988555908;61,8398668690124;0;0;0
7898585290854;45858;GEL DENTAL MUNDO BITA MORANGO SEM FLUOR;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;0;0;;15,8999996185303;0;11,1999998092651;41,9642847259434;0;0;0
7898185413899;44512;GEL DENTAL S/FLUOT MX FRUT JUSTICE 100 G;PERFUMARIA HIGIENE E LIMPEZA;;ST;33061000;0;49;49;129;0;0;0;;15;0;10,6899995803833;40,3180597642471;0;0;0
