COD_BARRAS,PRODUTO_ID,NOMEORDER,FORNECEDOR,LOCALIZACAO,TRIBUTACAO,NCM,ALIQUOTA_NCM,CST_PIS,CST_COFINS,NATUREZA_RECEITA_PIS_COFINS,PADRAO_COMISSAO,DESCONTO_MAXIMO,QUANTIDADEORDER,TABELA,VENDA,PROMOCAO,VALOR_ULT_COMPRA,MARGEM,TOTAL_PRVENDA,TOTAL_PRPROMOCAO,TOTAL_PRCOMPRA,VALOR
70942004824,45764,CR. DENT GUM KIDS TROLLS GEL 50G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33061000,0,49,49,129,0,0,0,,"9,989999771",0,"5,900000095","69,32202728",0,0,0,
42110200,11942,CR. NIVEA SOFT 49G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049910,"48,47",4,4,2,0,5,0,,"6,900000095",0,"4,300000191","60,46511138",0,0,0,
70330770096,37269,CREME DE BARBEAR BIC REFRESH BG 65 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33071000,0,4,4,2,0,5,0,,"7,900000095","7,900000095","5,448666573","44,98960416",0,0,0,
70330770126,37270,CREME DE BARBEAR BIC SENSITEVE BG 65 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33071000,0,4,4,2,0,5,0,,"7,900000095","7,900000095","5,448666573","44,98960416",0,0,0,
78906617,11947,CREME NIVEA (LATA AZUL) 56 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049910,"48,47",4,4,2,0,0,0,,"27,98999977",0,"18,45999908","51,62514171",0,0,0,
42360414,42545,CREME NIVEA FACIAL ANTISSINAIS PTE 100 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049910,0,4,4,2,0,0,0,,"38,5",0,"21,69249916","77,48070296",0,0,0,
42389248,42695,CREME NIVEA FACIAL NOTURNO PTE 100 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049910,0,4,4,2,0,0,0,,"38,5",0,"21,90500069","75,75895363",0,0,0,
42360407,42546,CREME NIVEA FACIAL NUTRITIVO PTE 100 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049910,0,4,4,2,0,0,0,,"38,5",0,"21,69249916","77,48070296",0,0,0,
42277217,47692,CREME NIVEA LATA C/29 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33049910,0,4,4,2,0,0,0,,15,0,"10,36499977","44,71780349",0,0,0,
2074,40837,CURVA 90 -1.1/2,PERFUMARIA HIGIENE E LIMPEZA,,ST,39174090,0,49,49,,0,0,0,,15,0,"12,30000019","21,95121762",0,0,0,
2054,40797,CURVA PVC PR 3 4 X 90O DIV,PERFUMARIA HIGIENE E LIMPEZA,,ST,39174090,0,49,49,,0,0,0,,"0,939999998",0,"0,889999986","5,617978958",0,0,0,
2783,40829,CX PISO ISPECAO DE ATERRAMENTO PVC E TAMPA,PERFUMARIA HIGIENE E LIMPEZA,,ST,39172900,0,49,49,,0,0,0,,"20,5",0,"14,40999985","42,26231934",0,0,0,
74590808810,22614,DEPILADOR REMINGTON,PERFUMARIA HIGIENE E LIMPEZA,,ST,85103000,0,49,49,,0,5,0,,"91,19999695",0,57,"59,99999465",0,0,0,
75076818,48093,DES REX CR CLIN F CLASSIC 58GR,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072090,0,4,4,2,0,5,0,,"19,98999977",0,"17,94000053","11,42697423",0,0,0,
78944831,47768,DES REXONA ROLL-ON 50ML FEM INVISIBLE *,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,98999977",0,0,0,0,0,0,
78918511,19800,DES. AXE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"5,449999809",0,"3,5","55,71428026",0,0,0,
78925526,25978,DES. AXE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"5,449999809",0,"3,5","55,71428026",0,0,0,
78917316,14973,DES. AXE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"5,449999809",0,"3,5","55,71428026",0,0,0,
78925366,25591,DES. AXE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,5,0,,"5,449999809",0,"3,5","55,71428026",0,0,0,
78924574,25592,DES. AXE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,5,0,,"5,449999809",0,"3,5","55,71428026",0,0,0,
78924543,25593,DES. AXE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"5,449999809",0,"3,5","55,71428026",0,0,0,
78923447,27178,DES. AXE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,5,0,,"5,449999809",0,"3,5","55,71428026",0,0,0,
78924475,13475,DES. AXE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"5,449999809",0,"3,5","55,71428026",0,0,0,
78924550,25799,DES. AXE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"5,449999809",0,"3,5","55,71428026",0,0,0,
79400103147,37974,DES. DOVE CREME CLINICAL ORIGINAL 48 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"27,89999962",26,"22,04000092","17,96732722",0,0,0,
78927254,28345,DES. DOVE MEN ROLL-ON CUIDADO TOTAL 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,5,0,,"10,19999981",0,"7,210000038","41,47017691",0,0,0,
78929319,35621,DES. DOVE MEN ROLL-ON ENERGY DRY 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,199999809","9,199999809","7,110000134","29,39521289",0,0,0,
78925519,35622,DES. DOVE MEN ROLL-ON EXTRA FRESH 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,199999809","9,199999809","7,110000134","29,39521289",0,0,0,
78933354,36458,DES. DOVE MEN ROLL-ON INVISIBLE DRY 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,5,0,,"13,5",0,"9,529999733","41,65792632",0,0,0,
78930780,35623,DES. DOVE MEN ROLL-ON SEM PERFUME 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"10,19999981",0,"7,210000038","41,47017691",0,0,0,
78931312,35624,DES. DOVE MEN ROLLON SILVER CONTROL 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,199999809","9,199999809","7,110000134","29,39521289",0,0,0,
78925502,27764,DES. DOVE ROLL-ON 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,5,0,,"6,980000019",0,"4,539999962","53,7444951",0,0,0,
78924505,16965,DES. DOVE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"6,980000019",0,"4,539999962","53,7444951",0,0,0,
78924499,11086,DES. DOVE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"6,980000019",0,"4,539999962","53,7444951",0,0,0,
78921429,11373,DES. DOVE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"6,980000019",0,"4,539999962","53,7444951",0,0,0,
78924451,25454,DES. DOVE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"6,980000019",0,"5,130000114","36,0623755",0,0,0,
78924482,19305,DES. DOVE ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"6,980000019",0,"4,539999962","53,7444951",0,0,0,
78928503,36459,DES. DOVE ROLL-ON DERMO ACLARANT 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,5,0,,"10,69999981","10,69999981","8,229999542","30,01215558",0,0,0,
78924512,35626,DES. DOVE ROLL-ON GO FRESH PEP/CHA VDE 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,199999809","9,199999809","7,110000134","29,39521289",0,0,0,
78924529,25140,DES. DOVE ROLL-ON INVISIBLE DRY 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,5,0,,"9,199999809","9,199999809","7,110000134","29,39521289",0,0,0,
78930865,36460,DES. DOVE ROLL-ON NATURAL CARE 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,5,0,,"9,199999809","9,199999809","7,110000134","29,39521289",0,0,0,
75050849,42127,DES. DOVE ROLL-ON POWDER SOFT 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"10,19999981","10,19999981","7,829999924","30,26819807",0,0,0,
78931596,37169,DES. DOVE ROLL-ON PURE 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"9,199999809","9,199999809","7,110000134","29,39521289",0,0,0,
78925342,14210,DES. DOVE ROLL-ON SEM PERFUME 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,199999809","9,199999809","7,110000134","29,39521289",0,0,0,
78929241,35625,DES. DOVE WOMEN ROLL-ON BEAUTY FINISH 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"10,19999981",0,"6,95666647","46,62194679",0,0,0,
78935068,40888,DES. DOVE WOMEN ROLL-ON GO FRESH ROMA 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"13,5",0,"9,529999733","41,65792632",0,0,0,
78924468,11041,DES. DOVE WOMEN ROLL-ON ORIGNAL 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"11,98999977",0,"8,5","41,05882084",0,0,0,
47400187665,11387,DES. GILLETTE CLEAR GEL 85G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"14,97999954",0,"8,869999886","68,88387526",0,0,0,
79400052919,45690,DES. REXONA CLINICAL MEN 48 GR,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072090,0,4,4,2,0,0,0,,22,0,"15,60000038","41,02563758",0,0,0,
79400052926,45691,DES. REXONA CLINICAL WOMEN 48G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,22,0,"15,60999966","40,93530099",0,0,0,
78924246,20100,DES. REXONA COMPACT ROLL-ON,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"2,950000048",0,"1,649999976","78,78788426",0,0,0,
78918597,20102,DES. REXONA COMPACT ROLL-ON,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"2,950000048",0,"1,649999976","78,78788426",0,0,0,
78924277,23948,DES. REXONA COMPACT ROLL-ON,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"2,950000048",0,"1,649999976","78,78788426",0,0,0,
78924260,23949,DES. REXONA COMPACT ROLL-ON,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"2,950000048",0,"1,649999976","78,78788426",0,0,0,
78924253,25721,DES. REXONA COMPACT ROLL-ON,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"2,950000048",0,"1,649999976","78,78788426",0,0,0,
78929388,39229,DES. REXONA COMPACT ROLL-ON MEN ACTIVE 32 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"5,989999771",0,"3,859999895","55,18134544",0,0,0,
78930841,39230,DES. REXONA COMPACT ROLL-ON MEN V 8 32 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"5,989999771","5,5","3,859999895","42,4870505",0,0,0,
78924222,20099,DES. REXONA COMPACT ROLL-ON WOMEN BAMBOO 35 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"5,5","5,5","3,915999889","40,44944217",0,0,0,
79400301161,37813,DES. REXONA CREME CLINICAL WOMEN EXTRA DRY 48 G,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,22,0,"15,60000038","41,02563758",0,0,0,
75058852,45634,DES. REXONA ROLL-ON  MEN ANTIBACTERIAL 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,98999977",0,"6,820000172","75,80644383",0,0,0,
78927216,32465,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"8,800000191",0,0,0,0,0,0,
78918108,16925,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78918092,16926,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78924376,23299,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78917033,11092,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78924444,21510,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78924390,19360,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78924314,22228,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78923362,24921,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78925373,25039,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78925489,25851,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78924437,25852,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78914544,25905,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78923386,14197,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78923393,14198,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"4,210000038","42,04275451",0,0,0,
78914506,14199,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"4,210000038","42,04275451",0,0,0,
78916609,14373,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78918603,17914,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78919303,18698,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78923348,24813,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78923430,25061,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78923416,25062,DES. REXONA ROLL-ON 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,980000019",0,"3,599999905","66,11111604",0,0,0,
78924239,47217,DES. REXONA ROLL-ON COMPACT POWDER FEM 30ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"5,989999771",0,"4,416666508","35,62264121",0,0,0,
78929395,46407,DES. REXONA ROLL-ON MEN  XTRACOOL 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,98999977",0,"8,07333374","48,51361478",0,0,0,
78923409,32464,DES. REXONA ROLL-ON MEN ACTIVE 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,989999771",0,"6,800000191","46,91175722",0,0,0,
75055714,43070,DES. REXONA ROLL-ON MEN ANTIBACTEIAL FRESH 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"8,5",0,"5,893333435","44,23076674",0,0,0,
78934139,37725,DES. REXONA ROLL-ON MEN ANTIBACTERIAL 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,5",0,"5,893333435","95,13574324",0,0,0,
78933361,36984,DES. REXONA ROLL-ON MEN FANATICS 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"8,5",0,"5,690000057","49,38488426",0,0,0,
78925472,45641,DES. REXONA ROLL-ON MEN INVISIBLE 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,98999977",0,"6,820000172","75,80644383",0,0,0,
78938625,41855,DES. REXONA ROLL-ON MEN S/PERFUME 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"9,989999771",0,"6,800000191","46,91175722",0,0,0,
78923423,14799,DES. REXONA ROLL-ON MEN SENSITIVE 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"8,5",0,"5,680333138","49,63911084",0,0,0,
78924895,19359,DES. REXONA ROLL-ON MEN SPORT FAN 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,899999619","7,989999771","5,690000057","40,42178718",0,0,0,
78928862,35634,DES. REXONA ROLL-ON MEN SUPERHERO 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"8,5",0,"6,999000072","21,44591959",0,0,0,
78923454,22237,DES. REXONA ROLL-ON MEN V-8 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,989999771",0,"6,800000191","46,91175722",0,0,0,
78924383,45640,DES. REXONA ROLL-ON S PERFUME 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,98999977",0,"8,069999695","48,5749718",0,0,0,
78928855,35635,DES. REXONA ROLL-ON TEENS BEAUTY 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,899999619","9,899999619","6,459666729","53,25867469",0,0,0,
78928084,35636,DES. REXONA ROLL-ON TEENS LOVE 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,899999619","9,899999619","5,916999817","67,31451622",0,0,0,
78925496,28405,DES. REXONA ROLL-ON TEENS MUSIC FAN 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,899999619","9,899999619","5,630000114","75,84368414",0,0,0,
78924413,16427,DES. REXONA ROLL-ON TEENS TROP. ENERGY 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"8,5",0,"6,589666843","28,98982911",0,0,0,
75058845,45633,DES. REXONA ROLL-ON WOMAN ANTIBACTERIAL 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,98999977",0,"8,07333374","48,51361478",0,0,0,
78924345,45638,DES. REXONA ROLL-ON WOMAN BAMBOO 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,98999977",0,"6,820000172","75,80644383",0,0,0,
78924352,45639,DES. REXONA ROLL-ON WOMAN COTTON DRY 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,98999977",0,"8,07333374","48,51361478",0,0,0,
78924338,45637,DES. REXONA ROLL-ON WOMAN POWDER DRY 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"11,98999977",0,"8,07333374","48,51361478",0,0,0,
78926523,35630,DES. REXONA ROLL-ON WOMEN ACTIVE EMOTION 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,989999771",0,"6,800000191","46,91175722",0,0,0,
78934146,37724,DES. REXONA ROLL-ON WOMEN ANTIBACTERIAL 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"8,5",0,"5,690000057","49,38488426",0,0,0,
78924581,14196,DES. REXONA ROLL-ON WOMEN EBONY 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,899999619","9,899999619","6,589666843","50,23520693",0,0,0,
78929371,35631,DES. REXONA ROLL-ON WOMEN EXTRA FRESH 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,899999619","9,899999619","6,459666729","53,25867469",0,0,0,
78924321,22227,DES. REXONA ROLL-ON WOMEN INVISIVEL 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,989999771",0,"6,809999943","46,69603311",0,0,0,
78931220,35633,DES. REXONA ROLL-ON WOMEN NAT. PROTECTION 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,899999619","9,899999619","5,389999866","83,67346686",0,0,0,
78923355,24922,DES. REXONA ROLL-ON WOMEN NUTRITIV SKIN CARE 50 ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"8,5",0,"6,849999905","24,08759297",0,0,0,
78927223,32466,DES. REXONA ROLLON ADVENTURE 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,"35,16",4,4,2,0,0,0,,"9,899999619","9,899999619","5,190000057","90,75143563",0,0,0,
75054441,40114,DES. SUAVE ROLLON LAVANDA E ERVA DOCE 50ML,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"5,800000191","5,800000191","4,099999905","41,46342258",0,0,0,
75081676,48299,DESOD DOVE ROLLON MEN CARE INVISIBLE DRY,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,0,0,,"12,5",0,0,0,0,0,0,
75081683,47600,DESOD REXONA ROLLON MEN V8,PERFUMARIA HIGIENE E LIMPEZA,,ST,33072010,0,4,4,2,0,5,0,,"11,98999977",0,0,0,0,0,0,
1370,40834,"DISCO C.115,0X1,0X22,23-BNA 12 4.1/2",PERFUMARIA HIGIENE E LIMPEZA,,ST,68042211,0,49,49,,0,5,0,,7,0,"6,099999905","14,75410015",0,0,0,
3959,40835,"DISCO C.300X3,2X25,40-AR302 CLASSIC-12",PERFUMARIA HIGIENE E LIMPEZA,,ST,68042211,0,49,49,,0,0,0,,21,0,"19,79999924","6,060610147",0,0,0,
197,40807,DISJ. 1X40A TERMOMAGNETICO GE,PERFUMARIA HIGIENE E LIMPEZA,,ST,85362000,0,49,49,,0,0,0,,"17,89999962",0,"17,03000069","5,108625348",0,0,0,
206,40806,DISJ. 2X60A TERMOMAGNETICO GE,PERFUMARIA HIGIENE E LIMPEZA,,ST,85362000,0,49,49,,0,0,0,,88,0,"83,44999695","5,452370543",0,0,0,
61131,39373,DISPALY DE CHAO ORAL-B GANCHOS,PERFUMARIA HIGIENE E LIMPEZA,,ST,94038900,0,49,49,,0,5,0,,"0,01","0,01","0,01",0,0,0,0,
11,39678,DISPLAY FARMA 4 FRENTES,ALIMENTO,,18%,49111090,0,49,49,,0,0,0,,"0,01","0,01","0,01",0,0,0,0,
230156,47834,DISPLAY NESTLE MODELO P TRIPINHA / BRINDES DEDICAD,PERFUMARIA HIGIENE E LIMPEZA,,18%,94032090,0,49,49,,0,0,1,,"1,99000001",0,"1,019999981","95,0980438","1,99000001",0,"1,019999981",
78938816,48274,DROPS  HALLS EXTRA FORTE 21X1 R9800,ALIMENTO,,18%,17049020,0,49,49,,0,0,0,,"2,5",0,0,0,0,0,0,
78938861,48250,DROPS  HALLS UVA VERDE 21X1  R0600,ALIMENTO,,18%,17049020,0,49,49,,0,0,0,,"3,5",0,0,0,0,0,0,
3496,40832,"ELETRODO 6013 - 2,5 TITANIUM",PERFUMARIA HIGIENE E LIMPEZA,,ST,83111000,0,49,49,,0,0,0,,16,0,15,"6,666666667",0,0,0,
78902121,25446,ESC. DENT. COLGATE TWISTER FRESH,PERFUMARIA HIGIENE E LIMPEZA,,18%,96032100,"26,33",4,4,2,0,5,0,,"3,980000019",0,"3,470000029","14,69740594",0,0,0,
78906471,12262,ESPAR. CREMER 1.2CM X 4.5M,POPULAR,,ST,30051090,"32,09",49,49,,0,0,0,,"2,980000019",0,"1,789999962","66,48045154",0,0,0,
78906433,14191,ESPAR. CREMER 1.2CM X 4.5M,POPULAR,,ST,30051030,0,49,49,,0,0,0,,"2,950000048",0,"1,620000005","82,09876784",0,0,0,
78906426,12263,ESPAR. CREMER 2.5CM X 0.9M,POPULAR,,ST,30051090,"32,09",49,49,,0,0,0,,"1,580000043",0,"0,800000012","97,50000242",0,0,0,
78906464,24848,ESPAR. CREMER 2.5CM X 0.9M,POPULAR,,ST,30051010,"32,09",4,4,117,0,0,0,,"1,980000019",0,"0,720000029","174,9999917",0,0,0,
